SEQPLT16,PSTATABB,PNAME,ORISPL,OPRNAME,OPRCODE,UTLSRVNM,UTLSRVID,BANAME,BACODE,NERC,SUBRGN,SRNAME,ISORTO,FIPSST,FIPSCNTY,CNTYNAME,LAT,LON,PM25 Annual 150m,PM25 Winter 150m,PM25 Spring 150m,PM25 Summer 150m,PM25 Fall 150m,SO2 Annual 150m,SO2 Winter 150m,SO2 Spring 150m,SO2 Summer 150m,SO2 Fall 150m,NOX Annual 150m,NOX Winter 150m,NOX Spring 150m,NOX Summer 150m,NOX Fall 150m,NH3 Annual 150m,NH3 Winter 150m,NH3 Spring 150m,NH3 Summer 150m,NH3 Fall 150m
3146,ID,Smith Falls Hydro Project,54249,City of Eugene - (OR),6022,"Smith Creek Hydro, LLC",60900,Bonneville Power Administration,BPAT,WECC,NWPP,WECC Northwest,,16,021,Boundary,48.959547,-116.557375,25055.09423,39406.38988,15126.32971,17113.72611,28550.63034,16964.29857,23789.42257,14287.55402,12634.35336,16700.92016,2278.326474,6623.581201,733.4460904,501.8329923,1219.521708,11051.03053,19064.20963,5133.369505,4211.679115,15770.58491
3147,ID,Soda,831,PacifiCorp,14354,PacifiCorp,14354,PacifiCorp - East,PACE,WECC,NWPP,WECC Northwest,,16,029,Caribou,42.64455,-111.696689,19166.71293,31008.68302,8950.554435,10014.76624,26682.54755,13759.57542,28153.12557,7387.927112,8129.737197,11094.74928,1445.389511,3895.136846,421.8348958,330.0978965,1104.337503,11236.50463,22356.45767,3420.362889,2013.109104,16924.56579
3148,ID,South Forks Hydro,10296,Idaho Power Co,9191,South Forks Joint Venture,17627,Idaho Power Company,IPCO,WECC,NWPP,WECC Northwest,,16,083,Twin Falls,42.4937,-114.3102,28114.77068,41513.67638,14858.70344,17052.40236,39025.80169,13574.52018,23891.11033,7519.316248,7246.870086,15497.84152,2844.574643,6444.689995,497.1157286,322.0765745,3800.352314,8948.569958,17390.90872,1806.097461,1740.429573,14826.84779
3149,ID,Swan Falls,819,Idaho Power Co,9191,Idaho Power Co,9191,Idaho Power Company,IPCO,WECC,NWPP,WECC Northwest,,16,001,Ada,43.2435,-116.3791,33724.78932,47661.74284,18138.18302,19986.71801,49096.83584,14809.80369,21282.64595,9801.398739,9405.972106,18566.03609,3495.516713,7803.0849,670.329961,346.1433285,5003.073841,11299.12531,20008.0308,3376.854359,4310.944145,17493.32445
3150,ID,Tamarack Energy Partnership,50099,Idaho Power Co,9191,Tamarack Energy Partners,18461,Idaho Power Company,IPCO,WECC,NWPP,WECC Northwest,,16,003,Adams,44.954853,-116.387134,21297.91174,28974.17035,12532.25545,15592.01948,28090.0104,15291.26249,20791.02748,12216.41152,12218.21643,15662.03414,1825.449491,3821.807829,544.4451145,572.4199973,2310.470675,8183.997885,14021.01415,4447.114574,2171.177323,12068.57621
3151,ID,Thousand Springs,820,Idaho Power Co,9191,Idaho Power Co,9191,Idaho Power Company,IPCO,WECC,NWPP,WECC Northwest,,16,047,Gooding,42.740542,-114.836722,27447.14272,38835.76084,14058.85709,17995.3708,38886.17576,14288.00019,22923.08722,8838.114675,8632.003654,16613.39228,3370.715092,7470.340434,583.1769099,484.5462681,4547.613126,8116.14159,14797.21469,1448.274267,1492.156308,14679.84363
3152,ID,Thousand Springs Wind Park,56442,Idaho Power Co,9191,Idaho Wind Partners 1 LLC,56592,Idaho Power Company,IPCO,WECC,NWPP,WECC Northwest,,16,083,Twin Falls,42.870278,-114.967778,27447.14272,38835.76084,14058.85709,17995.3708,38886.17576,14288.00019,22923.08722,8838.114675,8632.003654,16613.39228,3370.715092,7470.340434,583.1769099,484.5462681,4547.613126,8116.14159,14797.21469,1448.274267,1492.156308,14679.84363
3153,ID,Tuana Gulch Wind Park,56443,Idaho Power Co,9191,Idaho Wind Partners 1 LLC,56592,Idaho Power Company,IPCO,WECC,NWPP,WECC Northwest,,16,083,Twin Falls,42.836854,-114.969342,27447.14272,38835.76084,14058.85709,17995.3708,38886.17576,14288.00019,22923.08722,8838.114675,8632.003654,16613.39228,3370.715092,7470.340434,583.1769099,484.5462681,4547.613126,8116.14159,14797.21469,1448.274267,1492.156308,14679.84363
3154,ID,Tuana Springs,57136,Idaho Power Co,9191,"Tuana Springs Energy, LLC",56475,Idaho Power Company,IPCO,WECC,NWPP,WECC Northwest,,16,083,Twin Falls,42.8925,-115.0164,27447.14272,38835.76084,14058.85709,17995.3708,38886.17576,14288.00019,22923.08722,8838.114675,8632.003654,16613.39228,3370.715092,7470.340434,583.1769099,484.5462681,4547.613126,8116.14159,14797.21469,1448.274267,1492.156308,14679.84363
3155,ID,Twin Falls (ID),821,Idaho Power Co,9191,Idaho Power Co,9191,Idaho Power Company,IPCO,WECC,NWPP,WECC Northwest,,16,083,Twin Falls,42.5892,-114.3553,28114.77068,41513.67638,14858.70344,17052.40236,39025.80169,13574.52018,23891.11033,7519.316248,7246.870086,15497.84152,2844.574643,6444.689995,497.1157286,322.0765745,3800.352314,8948.569958,17390.90872,1806.097461,1740.429573,14826.84779
3156,ID,Two Ponds Windfarm,57444,Idaho Power Co,9191,Aegis Renewables LLC,57337,Idaho Power Company,IPCO,WECC,NWPP,WECC Northwest,,16,039,Elmore,43.033781,-115.482592,22838.54261,34506.97431,10267.95302,12268.69128,34304.97298,13969.39914,20850.10113,8238.473951,9513.723227,17137.34932,3117.034417,6295.284803,424.7675402,363.1406653,5168.861829,7765.765041,14898.13689,2000.915437,1735.225572,12398.6824
3157,ID,UAMPS Carbon Free Power Plant,61075,PacifiCorp,14354,Utah Associated Mun Power Sys,40575,PacifiCorp - East,PACE,WECC,NWPP,WECC Northwest,,16,019,Bonneville,43.519585,-112.046184,27258.54371,41941.57585,14062.13009,17046.95099,35975.44884,15587.31717,33749.69601,7309.503753,7138.849585,13902.16263,2481.037439,7075.449314,468.4314755,339.0061342,1940.767671,11988.32106,25145.06298,2467.006943,2038.437573,18261.78077
3158,ID,Upper Malad,823,Idaho Power Co,9191,Idaho Power Co,9191,Idaho Power Company,IPCO,WECC,NWPP,WECC Northwest,,16,047,Gooding,42.864267,-114.885542,27447.14272,38835.76084,14058.85709,17995.3708,38886.17576,14288.00019,22923.08722,8838.114675,8632.003654,16613.39228,3370.715092,7470.340434,583.1769099,484.5462681,4547.613126,8116.14159,14797.21469,1448.274267,1492.156308,14679.84363
3159,ID,Upper Power Plant,844,City of Idaho Falls - (ID),9187,City of Idaho Falls - (ID),9187,PacifiCorp - East,PACE,WECC,NWPP,WECC Northwest,,16,019,Bonneville,43.552695,-112.050953,27258.54371,41941.57585,14062.13009,17046.95099,35975.44884,15587.31717,33749.69601,7309.503753,7138.849585,13902.16263,2481.037439,7075.449314,468.4314755,339.0061342,1940.767671,11988.32106,25145.06298,2467.006943,2038.437573,18261.78077
3160,ID,Upper Salmon A,822,Idaho Power Co,9191,Idaho Power Co,9191,Idaho Power Company,IPCO,WECC,NWPP,WECC Northwest,,16,083,Twin Falls,42.767422,-114.924692,27447.14272,38835.76084,14058.85709,17995.3708,38886.17576,14288.00019,22923.08722,8838.114675,8632.003654,16613.39228,3370.715092,7470.340434,583.1769099,484.5462681,4547.613126,8116.14159,14797.21469,1448.274267,1492.156308,14679.84363
3161,ID,Upper Salmon B,7079,Idaho Power Co,9191,Idaho Power Co,9191,Idaho Power Company,IPCO,WECC,NWPP,WECC Northwest,,16,083,Twin Falls,42.766397,-114.908236,27447.14272,38835.76084,14058.85709,17995.3708,38886.17576,14288.00019,22923.08722,8838.114675,8632.003654,16613.39228,3370.715092,7470.340434,583.1769099,484.5462681,4547.613126,8116.14159,14797.21469,1448.274267,1492.156308,14679.84363
3162,ID,Wilson Lake Hydroelectric Project,54306,Idaho Power Co,9191,Hazelton/Wilson Joint Venture,8365,Idaho Power Company,IPCO,WECC,NWPP,WECC Northwest,,16,053,Jerome,42.628889,-114.174722,28114.77068,41513.67638,14858.70344,17052.40236,39025.80169,13574.52018,23891.11033,7519.316248,7246.870086,15497.84152,2844.574643,6444.689995,497.1157286,322.0765745,3800.352314,8948.569958,17390.90872,1806.097461,1740.429573,14826.84779
3163,ID,Wolverine Creek,56301,PacifiCorp,14354,Invenergy Services LLC,49893,PacifiCorp - East,PACE,WECC,NWPP,WECC Northwest,,16,019,Bonneville,43.4195,-111.8294,28055.72027,43579.74245,15152.17495,17387.1898,36098.31993,13877.4856,27559.12263,7376.949068,7220.417084,13170.13648,1896.204462,4928.318647,441.9949423,325.6982681,1817.907116,12265.77181,25729.00897,3115.166669,2302.617948,17890.34613
3164,ID,Yahoo Creek,57126,Idaho Power Co,9191,Idaho Wind Partners 1 LLC,56592,Idaho Power Company,IPCO,WECC,NWPP,WECC Northwest,,16,083,Twin Falls,42.770833,-114.988611,27447.14272,38835.76084,14058.85709,17995.3708,38886.17576,14288.00019,22923.08722,8838.114675,8632.003654,16613.39228,3370.715092,7470.340434,583.1769099,484.5462681,4547.613126,8116.14159,14797.21469,1448.274267,1492.156308,14679.84363
3165,IL,1515 S Caron Road,7770,Rochelle Municipal Utilities,16179,Rochelle Municipal Utilities,16179,"PJM Interconnection, LLC",PJM,RFC,RFCW,RFC West,PJM,17,141,Ogle,41.9084,-89.0466,126246.5488,148475.9543,83471.75823,131240.0558,141755.0829,30658.17442,28316.159,28746.78379,39092.02509,26377.62814,16241.42167,27286.1298,9342.946193,7844.336425,20279.05992,79754.18015,139728.0184,37324.39492,31668.06489,110173.677
3166,IL,Adkins Energy LLC,58136,Commonwealth Edison Co,4110,Adkins Energy LLC,58089,"PJM Interconnection, LLC",PJM,RFC,RFCW,RFC West,PJM,17,177,Stephenson,42.362222,-89.803611,99481.46835,126853.8665,59366.13898,92209.7718,119488.7362,30928.12206,32079.14092,28629.0024,35649.94453,27210.50413,14829.70037,30088.10398,7361.059695,5745.57865,15933.18933,66927.09201,120947.0238,27156.43926,20214.2845,99349.89287
3167,IL,Agriwind,56408,Corn Belt Energy Corporation,4362,"AgriWind Project, LLC",54789,"Midcontinent Independent Transmission System Operator, Inc..",MISO,RFC,SRMW,SERC Midwest,MISO,17,011,BUREAU,41.3017,-89.6236,98430.25127,119795.5562,69439.40814,88278.87929,116206.3964,30722.90716,30123.73169,29050.99498,37688.32596,25887.44715,13698.42063,26576.89672,8279.609378,5416.188703,14357.04428,66713.95666,111724.5777,32056.1267,28089.76988,94855.47593
3168,IL,Alsey Station,7818,"Prairie Power, Inc",40307,"Prairie Power, Inc",40307,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMW,SERC Midwest,MISO,17,171,Scott,39.569771,-90.43602,82931.33048,103138.2319,59426.04283,69616.03603,99539.04066,28113.21886,29230.6889,26367.66533,34112.65305,22534.90057,10152.93655,21917.72944,5536.230637,3727.742733,9253.321396,53721.63702,88878.52798,27880.47847,24472.44504,73501.62755
3169,IL,Altamont,7990,City of Altamont - (IL),406,City of Altamont - (IL),406,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMW,SERC Midwest,MISO,17,049,Effingham,39.068747,-88.755547,76445.61964,99716.29696,56744.44822,53701.65482,95565.01903,28144.07855,31008.00759,28726.42887,31230.1871,21340.04485,9268.672386,20899.9738,6056.566618,2325.057732,7653.270103,57573.71401,89564.62365,32268.49461,34972.76284,73094.79425
3170,IL,Archer Daniels Midland Co.,10865,Ameren Illinois Company,56697,Archer Daniels Midland Co,772,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMW,SERC Midwest,MISO,17,115,Macon,39.870074,-88.890756,90419.03762,111567.3656,66181.3412,74811.83799,109105.571,28144.40213,29190.04536,26430.09623,34438.87698,22316.46402,10328.23202,21937.24496,5746.808145,3538.289535,9945.186275,62936.4213,101537.5675,34725.16156,34937.14141,80312.30811
3171,IL,Archer Daniels Midland Co. - Peoria,10866,Ameren Illinois Company,56697,Archer Daniels Midland Co,772,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMW,SERC Midwest,MISO,17,143,Peoria,40.677188,-89.604911,109885.2469,130329.3361,82065.11082,102333.9151,124807.2135,29770.62896,29843.64811,27818.24913,37428.25388,23802.01065,11996.14057,24572.11944,7088.363003,5155.343598,11004.59791,71277.1575,117063.1261,37622.08567,34400.62725,95875.45523
3172,IL,Archer Daniels Midland Taylorville,54312,,-9999,Archer Daniels Midland Co,772,No balancing authority,NA,SERC,SRMW,SERC Midwest,,17,021,Christian,39.599722,-89.3,84902.89585,106345.8881,62779.53106,67461.75214,103007.556,28335.7032,29890.92713,26960.75498,33460.15183,22805.34602,10117.26934,21860.55136,5670.928092,3315.076233,9472.264547,58773.08617,95199.41396,31589.23359,30876.57772,77191.32663
3173,IL,Argonne National Laboratory CHP,60742,Commonwealth Edison Co,4110,Argonne National Laboratory,60444,"PJM Interconnection, LLC",PJM,RFC,RFCW,RFC West,PJM,17,043,DuPage,41.716534,-87.970608,317003.2051,334315.2391,309168.3027,332008.5237,291720.6955,33049.64308,19587.38549,40586.95662,45162.25509,26812.87467,21901.89448,23469.43423,21434.80216,11340.06716,30943.72181,193868.4842,310763.6552,135003.9161,127436.3628,198792.8896
3174,IL,Aurora,55279,Commonwealth Edison Co,4110,Aurora Generation LLC,60503,"PJM Interconnection, LLC",PJM,RFC,RFCW,RFC West,PJM,17,043,DuPage,41.8151,-88.2265,251056.5685,274879.0306,230894.4676,259976.7594,238020.0714,32916.45417,22023.6152,40045.16479,42159.97232,27369.91707,20772.3605,25083.69687,19379.93082,9621.507731,28650.41998,155281.4628,252469.3494,105857.8972,94918.52173,165744.6163
3175,IL,Avenue A Generator Sets,7854,City of Rock Falls - (IL),16198,City of Rock Falls - (IL),16198,"Midcontinent Independent Transmission System Operator, Inc..",MISO,RFC,SRMW,SERC Midwest,MISO,17,195,Whiteside,41.780735,-89.689416,113104.1055,136577.5128,73765.25953,110402.0786,131647.9266,30875.50159,29844.22849,28186.47484,38622.05017,26716.06175,14908.71361,27755.20642,7875.442932,6753.172069,17082.18617,73694.60424,130122.1912,32835.13093,26207.28678,105531.6362
3176,IL,Avon Energy Partners LLC,55768,Commonwealth Edison Co,4110,Illinois Electricial Gen Partn,9205,"PJM Interconnection, LLC",PJM,RFC,RFCW,RFC West,PJM,17,031,Cook,41.6742,-87.5786,238711.7962,185151.5908,375832.6503,225829.1964,167641.1069,41189.29055,20200.91797,82331.09386,44014.16076,18154.02104,26633.58321,20534.37108,63076.43304,10007.42978,12587.21674,117419.2134,160677.3851,137763.2765,73936.23975,96907.53009
3177,IL,Baldwin Energy Complex,889,Ameren Illinois Company,56697,Dynegy Midwest Generation Inc,5517,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMW,SERC Midwest,MISO,17,157,Randolph,38.205,-89.8544,102355.0125,118700.4697,90260.0717,80982.52221,119452.2844,26556.93833,27035.18222,28396.79313,30041.10905,20540.91342,9290.723301,18388.79919,7082.213177,2884.6901,8622.289791,64970.71358,98728.02917,39811.93569,43538.27976,77590.13925
3178,IL,Beecher Gas Recovery,56419,Commonwealth Edison Co,4110,Will County Energy LLC,60539,"PJM Interconnection, LLC",PJM,RFC,RFCW,RFC West,PJM,17,197,Will,41.38109,-87.637542,194765.2032,220070.943,170216.7312,188079.9545,200510.5566,33647.81249,25709.7569,38324.91711,42861.12626,27610.41393,18999.01869,26114.26022,15455.12113,8449.254852,25753.12231,122651.4751,206341.5883,74663.67071,64405.36232,144327.9196
3179,IL,Big Sky Wind LLC,57135,Commonwealth Edison Co,4110,Everpower Wind Holdings Inc,58672,"PJM Interconnection, LLC",PJM,RFC,RFCW,RFC West,PJM,17,011,Bureau,41.599167,-89.456111,104019.783,124425.0513,67293.33316,102435.352,121915.5733,30962.05317,30308.70777,28101.00453,38663.04919,26639.54889,14694.67922,27350.05876,8001.75257,6681.30198,16576.18202,68597.97159,117854.0524,30625.89616,26504.92837,99320.75517
3180,IL,Bishop Hill Energy LLC,57463,Commonwealth Edison Co,4110,Invenergy Services LLC,49893,"PJM Interconnection, LLC",PJM,RFC,RFCW,RFC West,PJM,17,073,Henry,41.215278,-90.120833,96533.04702,117544.3848,64442.81926,90749.39047,113389.8179,30354.7203,31168.41883,26911.75209,36846.92015,26339.16274,13391.00981,26859.52752,6909.168428,5586.958481,14043.55542,62370.57475,108098.2916,26885.57686,22754.16737,91692.96673
3181,IL,Bishop Hill II Wind Farm,58111,Ameren Illinois Company,56697,"Bishop Hill Energy II, LLC",59870,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMW,SERC Midwest,MISO,17,073,Henry,41.2325,-90.174167,96533.04702,117544.3848,64442.81926,90749.39047,113389.8179,30354.7203,31168.41883,26911.75209,36846.92015,26339.16274,13391.00981,26859.52752,6909.168428,5586.958481,14043.55542,62370.57475,108098.2916,26885.57686,22754.16737,91692.96673
3182,IL,Blackstone Wind Farm II LLC,57113,Commonwealth Edison Co,4110,Blackstone Wind Farm II LLC,56421,"PJM Interconnection, LLC",PJM,RFC,RFCW,RFC West,PJM,17,105,Livingston,41.1406,-88.53,137935.5184,152092.8227,110895.2089,135541.9105,153156.8008,32343.34773,27297.27422,33055.84206,41485.61512,27421.89698,16803.98051,25753.56007,12094.71284,7383.374816,21764.68061,89004.54345,140788.4748,50757.59023,45314.15635,118771.8226
3183,IL,Blackstone Wind Farm III,57618,Commonwealth Edison Co,4110,Blackstone Wind Farm III LLC,56943,"PJM Interconnection, LLC",PJM,RFC,RFCW,RFC West,PJM,17,105,Livingston,41.095278,-88.583611,137935.5184,152092.8227,110895.2089,135541.9105,153156.8008,32343.34773,27297.27422,33055.84206,41485.61512,27421.89698,16803.98051,25753.56007,12094.71284,7383.374816,21764.68061,89004.54345,140788.4748,50757.59023,45314.15635,118771.8226
3184,IL,Blackstone Wind Farm IV,57619,Commonwealth Edison Co,4110,Blackstone Wind Farm IV LLC,56944,"PJM Interconnection, LLC",PJM,RFC,RFCW,RFC West,PJM,17,105,Livingston,41.044444,-88.57,137935.5184,152092.8227,110895.2089,135541.9105,153156.8008,32343.34773,27297.27422,33055.84206,41485.61512,27421.89698,16803.98051,25753.56007,12094.71284,7383.374816,21764.68061,89004.54345,140788.4748,50757.59023,45314.15635,118771.8226
3185,IL,Blackstone Wind Farm LLC,57110,Commonwealth Edison Co,4110,Blackstone Wind Farm LLC,56418,"PJM Interconnection, LLC",PJM,RFC,RFCW,RFC West,PJM,17,105,Livingston,41.1508,-88.6233,121450.5166,138182.4954,95688.26346,115185.5285,136717.4474,31128.86556,28155.22994,30469.95008,39630.34226,26152.61004,15560.64644,26097.80413,10830.08039,6618.719362,18499.84622,77622.51329,127623.9483,41759.62026,35535.39058,105401.1889
3186,IL,Bloom,865,,-9999,Midwest Generations EME LLC,12384,No balancing authority,NA,RFC,RFCW,RFC West,,17,031,Cook,42.057222,-87.869444,315745.6999,226272.6244,519560.4697,313107.1428,203376.8138,41627.06901,18226.97612,84413.64079,44743.16791,19081.02206,34987.07337,20558.67641,89340.72601,13198.94686,16338.87137,136845.6486,185407.3509,165956.4787,90056.02353,105003.4267
3187,IL,BP Naperville Cogeneration Facility,50722,City of Naperville - (IL),13208,BP America Inc,2836,"PJM Interconnection, LLC",PJM,RFC,RFCW,RFC West,PJM,17,043,DuPage,41.8108,-88.1486,251056.5685,274879.0306,230894.4676,259976.7594,238020.0714,32916.45417,22023.6152,40045.16479,42159.97232,27369.91707,20772.3605,25083.69687,19379.93082,9621.507731,28650.41998,155281.4628,252469.3494,105857.8972,94918.52173,165744.6163
3188,IL,Braidwood Generation Station,6022,Commonwealth Edison Co,4110,Exelon Nuclear,55951,"PJM Interconnection, LLC",PJM,RFC,RFCW,RFC West,PJM,17,197,Will,41.2435,-88.2286,137935.5184,152092.8227,110895.2089,135541.9105,153156.8008,32343.34773,27297.27422,33055.84206,41485.61512,27421.89698,16803.98051,25753.56007,12094.71284,7383.374816,21764.68061,89004.54345,140788.4748,50757.59023,45314.15635,118771.8226
3189,IL,Breese,934,City of Breese - (IL),2188,City of Breese - (IL),2188,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMW,SERC Midwest,MISO,17,027,Clinton,38.607456,-89.524514,88288.14899,109960.2857,71173.65879,66702.12235,105279.7622,26715.86612,28933.69708,28403.44514,28646.67458,20638.50372,9286.254,19814.06808,6539.199399,2501.215851,8110.13834,58860.64181,93570.01669,33517.27289,34320.29069,73752.30422
3190,IL,Brickyard Energy Partners LLC,55762,Ameren Illinois Company,56697,Illinois Electricial Gen Partn,9205,"Midcontinent Independent Transmission System Operator, Inc..",MISO,SERC,SRMW,SERC Midwest,MISO,17,183,Vermilion,40.1003,-87.6111,94442.81996,119744.3449,70773.36847,70526.66359,116708.1144,29407.08496,30362.9485,29904.80998,34639.01645,22454.75613,11068.5337,23227.76799,7432.677051,3213.828874,10263.69585,72837.98734,113075.0577,42084.55005,43003.78741,92592.06277
3191,IL,Bright Stalk Wind Farm I,57623,Commonwealth Edison Co,4110,Lexington Chenoa Wind Farm LLC,56940,No balancing authority,NA,SERC,SRMW,SERC Midwest,,17,113,McLean,40.701241,-88.701054,100193.6073,121011.4252,73087.79568,90063.85713,116609.2026,29453.53812,29686.29993,26345.60676,37702.48612,23920.66117,12369.87636,24091.07074,7369.221643,4990.513978,12863.321,66249.72795,110574.6854,33635.61417,31685.08752,88985.29096
